,given_name,surname,sex,postcode,phone_number,national_insurance_number,bank_account_number,blood_group,age_grouped,area,weight,SNP3,SNP5,SNP2,n_countries_visited,avg_n_cigret_per_week,height,IP_Address,Diet,SNP4,current_country,SNP1,avg_n_drinks_per_week,Ethnicity,birthdate,education_level,Chip_ID
858,Emma,Stephenson,1,WC1 NOE,+44(0)7700 900083,ZZ915891T,116593980,A-,"(45, 50]",Camden,42,0.517846917,0.661754847,0.66063711,22,75.5,1.97,673796,poor,0.855056718,United Kingdom,0.544116983,9.5,White and Black Caribbean,25/08/1986,masters,4
859,Jake,Davies,0,S1 MW9,+44(0)7700 900237,ZZ 612611 T,46424721,B+,"(45, 50]",Sheffield,44.6,0.536482922,0.087815501,0.852365759,29,5.3,1.42,613126,good,0.372397069,United Kingdom,0.570923987,7.1,White and Black African,16/04/1961,secondary,3
860,Howard,Bryant,0,WC1 ITO,+44(0)7700900474,ZZ 68 62 39 T,16172595,A+,"(55, 60]",Camden,35.4,0.653812417,0.549555487,0.475839855,4,319.2,1.53,709278,moderate,0.880659833,United Kingdom,0.160667139,9.8,Bangladeshi,07/09/1975,primary,2
861,Chloe,Peacock,1,SW11 AOX,7700900641,ZZ916588T,14208089,O+,"(45, 50]",Southwark,60.9,0.772635879,0.992455315,0.177247059,13,213.9,1.7,276341,good,0.035555159,United Kingdom,0.879431217,8.9,White and Asian,12/02/1978,masters,2
862,Margaret,Shaw,0,BN3 LMD,(07700)900856,ZZ 99 42 93 T,123588991,AB-,"(45, 50]",Brighton,76.5,0.474279485,0.598359241,0.09217079,24,142.9,1.79,307510,moderate,0.760539735,United Kingdom,0.689092622,0.3,Other Black Background,08/10/1968,bachelor,1
863,Gillian,Adams,1,OX3 JYL,+44(0)7700900760,ZZ741361T,85274152,O+,"(50, 55]",Oxford,43.3,0.067647976,0.338362213,0.353497026,12,4.2,1.94,381745,moderate,0.644111528,United Kingdom,0.40584751,7.6,White and Black African,22/03/1964,secondary,2
864,Sharon,Gilbert,1,L1 LGE,07700 900929,ZZ844414T,91010261,A-,"(50, 55]",Liverpool,37,0.003523773,0.683159808,0.754964331,15,202.6,1.87,622715,moderate,0.00543627,United Kingdom,0.520682963,6.4,White and Asian,22/06/1996,secondary,3
865,Abbie,Ferguson,0,W8 78E,07700 900 010,ZZ 82 70 54 T,83856954,B+,"(55, 60]",Greenwich,37.6,0.799634788,0.865084727,0.061295855,21,173.2,1.97,513693,moderate,0.527246819,United Kingdom,0.20774014,4.9,Other White Background,07/12/1982,bachelor,3
866,Lee,Adams,0,SE13 QDR,(07700) 900359,ZZ526166T,111037580,A+,"(50, 55]",Wandsworth,66.8,0.462485074,0.05262514,0.469695169,10,317.6,1.79,382684,moderate,0.503694865,United Kingdom,0.0873963,6.3,Caribbean,24/12/1996,secondary,5
867,Ross,Smith,0,BT28 XIP,07700 900758,ZZ009252T,84975410,O-,"(50, 55]",Lisburn,60.2,0.708707399,0.722702446,0.745219407,33,282.7,1.91,231953,good,0.218576181,United Kingdom,0.617179354,0.8,Other Ethnic Group,19/07/1958,secondary,2
868,Sally,Hopkins,1,N2 2H8,(07700) 900 782,ZZ 39 05 57 T,55955142,O+,"(50, 55]",Islington,85.7,0.932995714,0.993618218,0.237896541,18,92.7,2,327676,good,0.884332044,United Kingdom,0.668136819,1.8,Chinese,08/09/1999,bachelor,5
869,Carly,Baker,0,SW18 4AW,+447700 900 869,ZZ 67 17 46 T,94697403,A+,"(55, 60]",Wandsworth,84.7,0.670757065,0.899896465,0.502362234,28,265.1,1.69,466537,poor,0.513424272,United Kingdom,0.982914238,5.9,Indian,30/01/1982,bachelor,4
870,Lewis,Pollard,1,BS3 2AV,+44(0)7700 900 907,ZZ 36 66 02 T,104409345,O+,"(50, 55]",Bristol,94.8,0.12680006,0.795755212,0.230123044,45,101.3,1.88,755501,poor,0.07554052,United Kingdom,0.882969285,9,African,31/08/1991,secondary,3
871,Sharon,Henry,1,BT48 0ID,07700 900 191,ZZ219449T,107319160,A+,"(50, 55]",Derry/Londonderry,41.8,0.737358768,0.159235598,0.393521322,34,211.8,1.49,790356,moderate,0.552713963,United Kingdom,0.64080462,4,Other Black Background,12/03/1973,secondary,2
872,Adrian,Elliott,0,YO10 AR5,(07700) 900841,ZZ 84 38 10 T,71853244,O+,"(50, 55]",York,47.5,0.750446031,0.468760278,0.837765003,32,7.6,1.68,189583,poor,0.408149924,United Kingdom,0.447000939,8.2,Indian,23/02/1988,bachelor,5
873,Dylan,Day,0,NG2 UP4,+44(0)7700 900140,ZZ 167901 T,37643647,A-,"(40, 45]",Nottingham,68.6,0.253040602,0.353268958,0.262769211,36,423.7,1.57,402608,poor,0.466937696,United Kingdom,0.206772661,2.4,Caribbean,11/07/1987,other,3
874,Suzanne,Howell,1,NE3 02U,+44(0)7700 900830,ZZ 58 38 35 T,83713550,A-,"(50, 55]",Newcastle upon Tyne,77.2,0.909952485,0.216802277,0.983009124,37,489,1.4,780117,moderate,0.434094564,United Kingdom,0.407043422,3.3,Other Mixed Background,11/02/2001,primary,2
875,Georgia,Smith,1,BT60 K1L,+44(0)7700900087,ZZ 44 22 69 T,81692576,O+,"(45, 50]",Armagh,58.5,0.939109048,0.010781612,0.201266491,22,12.3,1.48,347045,good,0.460550547,United Kingdom,0.419168917,6.8,Other White Background,12/06/1961,primary,1
876,Nathan,Richardson,1,N8 V16,4.48E+11,ZZ 62 92 83 T,58676318,A+,"(40, 45]",Haringey,58.8,0.438666188,0.924137287,0.66560715,2,322.3,1.46,179653,poor,0.363521459,United Kingdom,0.952057115,6.5,Other Mixed Background,09/09/1962,phD,2
877,Garry,King,0,N9 NML,+44(0)7700900348,ZZ450999T,51512673,O+,"(40, 45]",Haringey,65.3,0.869739998,0.868078942,0.048771311,5,417.9,1.99,868963,poor,0.017987389,United Kingdom,0.937637449,3.9,Bangladeshi,28/06/1966,bachelor,3
878,Neil,Baxter,0,SE7 0MS,(07700) 900153,ZZ 150743 T,113885471,O+,"(50, 55]",Greenwich,60.8,0.534533667,0.451829436,0.162877574,10,8.4,1.84,209513,moderate,0.873703854,United Kingdom,0.895930193,0,White and Black Caribbean,12/05/1957,masters,2
879,Jodie,Mann,1,SW3 YBD,+447700 900 009,ZZ 363695 T,12139956,A+,"(50, 55]",Kensington and Chelsea,97.8,0.72109565,0.74717204,0.758590123,22,38.3,1.91,336894,good,0.684363303,United Kingdom,0.559836454,9.1,Chinese,15/11/1978,phD,5
880,Connor,Watson,1,G3 JH1,4.48E+11,ZZ 618233 T,76706367,A+,"(55, 60]",Glasgow,42.6,0.640650055,0.387175604,0.770104142,41,440.7,1.45,128069,good,0.48143418,United Kingdom,0.712825695,3.1,British,06/02/1987,secondary,3
881,Alexandra,Atkins,1,DD2 O51,07700 900 347,ZZ 92 59 40 T,110092432,O+,"(50, 55]",Dundee,38.5,0.808589422,0.727185143,0.624503028,34,25.8,1.56,591456,good,0.587792682,United Kingdom,0.065392064,9.6,Other Black Background,30/06/1980,secondary,2
882,Adam,Griffiths,1,FK7 RFW,7700900833,ZZ132671T,43126763,A+,"(55, 60]",Stirling,50.6,0.769619503,0.871226854,0.980893079,7,369.5,1.83,321725,poor,0.025565239,United Kingdom,0.693998421,8.2,Other White Background,24/07/1966,bachelor,5
883,Leah,Reynolds,0,PO1 SLC,(07700)900986,ZZ 52 70 67 T,14896792,B+,"(45, 50]",Portsmouth,51.9,0.722812986,0.117935397,0.591714434,44,320.9,1.76,326677,good,0.945238983,United Kingdom,0.123037299,4.7,Chinese,14/05/1956,secondary,3
884,Denise,Buckley,0,B2 B5R,(07700)900124,ZZ843341T,25680531,A+,"(45, 50]",Birmingham,42.4,0.584964039,0.441947095,0.944623594,32,49.6,1.71,403172,good,0.175372654,United Kingdom,0.885195516,5.2,Pakistanti,02/07/1986,secondary,5
885,Charlene,Watson,1,LS1 VFQ,7700900661,ZZ 912299 T,100743801,O+,"(55, 60]",Leeds,71.9,0.220486847,0.876395468,0.577344853,21,206.9,1.54,680290,poor,0.664611135,United Kingdom,0.025398489,1.1,African,15/09/1998,masters,5
886,Glenn,Robinson,1,BT62 L21,(07700) 900 458,ZZ139749T,20013860,B+,"(45, 50]",Armagh,78.5,0.683321447,0.605724457,0.783117403,17,140.4,1.81,203476,poor,0.531528779,United Kingdom,0.577194515,8.1,Other Black Background,25/02/1995,bachelor,5
887,Chelsea,Taylor,0,IV1 IEK,+44(0)7700900820,ZZ 309954 T,111833904,A-,"(50, 55]",Inverness,84.5,0.908389656,0.959571431,0.955924697,11,217.7,1.69,521016,moderate,0.675068605,United Kingdom,0.344799857,9.3,Other Asian Background,28/07/1968,bachelor,1
888,Kerry,Smith,1,SW4 QXD,+44(0)7700900645,ZZ917222T,108462566,A+,"(50, 55]",Kensington and Chelsea,79.8,0.741266607,0.19894439,0.659761254,24,269.6,1.95,695670,good,0.924103403,United Kingdom,0.460879908,8,British,19/01/1980,masters,4
889,Chelsea,White,0,SW3 FM9,07700 900 112,ZZ 59 85 90 T,77032784,O-,"(55, 60]",Kensington and Chelsea,48.5,0.793956881,0.870714026,0.481250281,34,60.3,1.44,278190,moderate,0.134282869,United Kingdom,0.678267038,3.4,Other Black Background,20/11/1977,phD,2
890,Sam,Barker,0,M3 XMV,(07700)900950,ZZ 70 91 19 T,109001065,A+,"(50, 55]",Manchester,45,0.359894639,0.863889449,0.444316543,30,298.4,1.71,381865,poor,0.839536794,United Kingdom,0.036957292,4.1,Caribbean,24/04/2002,secondary,4
891,Russell,Jones,0,BN1 P9X,+44(0)7700 900596,ZZ 06 87 15 T,14933312,B+,"(45, 50]",Brighton,50.7,0.015740525,0.147391823,0.815511694,48,27.1,1.94,752472,poor,0.353755452,United Kingdom,0.727843063,9.8,Pakistanti,12/06/1958,secondary,4
892,Anne,King,1,SW11 D59,07700 900903,ZZ 56 86 15 T,101561859,O+,"(45, 50]",Southwark,72,0.771748446,0.066932729,0.293668083,12,269,1.48,446250,good,0.738166061,United Kingdom,0.755352099,0.6,Irish,16/07/1981,bachelor,5
893,Sally,Brown,1,PH2 EO2,+44(0)7700 900802,ZZ 042058 T,53989518,A+,"(45, 50]",Perth,98.6,0.802558457,0.349371534,0.869809829,28,25.3,1.42,403321,moderate,0.935263001,United Kingdom,0.695723216,9.2,British,01/10/1970,secondary,5
894,Cheryl,Flynn,0,S3 2LS,07700 900161,ZZ649667T,22411774,O+,"(50, 55]",Sheffield,54.5,0.596005354,0.319021227,0.480348185,36,449.6,1.52,432457,poor,0.120257579,United Kingdom,0.815952242,5,Caribbean,04/10/1968,masters,4
895,Pamela,Jones,0,N1 BNH,(07700) 900810,ZZ 11 31 26 T,47916869,O+,"(50, 55]",Hackney,39.6,0.035817583,0.624389149,0.563533061,20,113.4,1.56,790221,good,0.500461042,United Kingdom,0.596143543,2.3,Pakistanti,25/10/1965,secondary,2
896,Clare,Faulkner,1,BS2 Y5J,07700 900 213,ZZ 93 73 09 T,90201039,A+,"(50, 55]",Bristol,48.2,0.446359096,0.287262609,0.793158466,20,97.2,1.5,462327,poor,0.92670045,United Kingdom,0.540988521,9.2,Pakistanti,03/09/1962,bachelor,1
897,Gail,Robertson,0,CB1 9GX,07700 900 102,ZZ 84 99 24 T,40857019,B+,"(55, 60]",Cambridge,89.6,0.525531101,0.860879258,0.539887606,43,303.4,1.7,569679,good,0.825656484,United Kingdom,0.812086918,1.8,British,28/03/1991,secondary,5
898,Dean,Swift,0,LS3 RD7,+44(0)7700900243,ZZ 624983 T,36975798,O+,"(50, 55]",Leeds,49.3,0.667117648,0.16288976,0.213628499,3,200.9,1.69,138246,good,0.986231984,United Kingdom,0.236748623,7.8,Other Mixed Background,05/03/1987,secondary,1
899,Mandy,Baker,0,CB2 QSX,(07700)900902,ZZ 34 54 27 T,94521414,O+,"(45, 50]",Cambridge,60.4,0.138540968,0.890796651,0.465332178,46,214.6,1.58,762243,poor,0.342874549,United Kingdom,0.688668413,9.4,Other Asian Background,05/03/1975,bachelor,5
900,Gary,Walker,0,CF12 DAZ,07700 900445,ZZ 403464 T,120537178,A+,"(45, 50]",Cardiff,86.3,0.887725399,0.288411477,0.347639153,39,212.4,1.86,437523,moderate,0.223355567,United Kingdom,0.745294072,5.4,Other Mixed Background,31/12/1988,secondary,2
901,Graham,Hunt,1,BN3 Y7F,(07700) 900837,ZZ093510T,83021297,A+,"(50, 55]",Brighton,64.6,0.428423972,0.034026767,0.553883912,3,424.5,1.68,681234,moderate,0.304019024,United Kingdom,0.496056113,2.7,Other Mixed Background,03/04/1993,phD,1
902,Keith,Williams,0,LS2 J3K,07700 900 743,ZZ714962T,86965321,A+,"(40, 45]",Leeds,94.8,0.132431295,0.144548449,0.490519825,34,37,1.55,565744,moderate,0.881454676,United Kingdom,0.179867683,7.5,Other Asian Background,15/02/1966,bachelor,5
903,Joel,Flynn,0,CF10 WCB,(07700) 900 776,ZZ 124614 T,89845150,A+,"(45, 50]",Cardiff,93.7,0.921346817,0.380857672,0.094895243,22,446.2,1.88,258493,moderate,0.992181149,United Kingdom,0.395459052,1.3,Other Black Background,08/04/1961,secondary,5
904,Kathryn,Mason,1,YO10 MJY,07700 900 902,ZZ 69 30 36 T,10962840,O+,"(50, 55]",York,56.9,0.120482258,0.677078731,0.476101401,9,381,1.84,891618,moderate,0.152889367,United Kingdom,0.771365349,7.6,Irish,24/12/1955,masters,3
905,Dorothy,Phillips,1,SW6 AT4,07700 900 865,ZZ490400T,21216080,O+,"(40, 45]",Hammersmith and Fulham,39,0.571938073,0.768153488,0.390056483,5,321.7,1.9,474395,moderate,0.961523779,United Kingdom,0.040414073,0.1,Other Black Background,19/12/1971,secondary,4
906,Hannah,Hobbs,1,NG3 VMR,07700 900914,ZZ 02 89 32 T,77814449,A+,"(45, 50]",Nottingham,68.8,0.581333489,0.803636679,0.279555069,36,175.2,1.62,279012,good,0.718202099,United Kingdom,0.173354112,3.1,Irish,20/02/1964,secondary,2
907,William,Moore,0,S3 SWD,+44(0)7700 900690,ZZ 526730 T,84734428,A+,"(45, 50]",Sheffield,96.3,0.653743283,0.741649885,0.483856586,15,285.4,1.72,163864,poor,0.068026751,United Kingdom,0.413554814,1.4,Pakistanti,08/11/1961,secondary,2
908,Kenneth,Cox,0,LS1 6VH,+44(0)7700 900529,ZZ720984T,58107463,A+,"(55, 60]",Leeds,75.1,0.744608126,0.517636458,0.007690653,31,226.4,1.58,582000,good,0.591275194,United Kingdom,0.261147996,2.4,White and Black African,24/10/1986,other,3
909,Katy,Norman,0,SE14 WLR,+44(0)7700 900 913,ZZ264221T,48571588,A+,"(50, 55]",Wandsworth,63.8,0.140092939,0.397709155,0.629321114,41,179.6,1.6,339130,poor,0.843330489,United Kingdom,0.973544462,4.8,Chinese,20/01/1961,other,3
910,Denise,Jones,1,BT36 JBN,07700 900 703,ZZ 62 08 97 T,67527607,A+,"(50, 55]",Newry,67.3,0.76150115,0.608196895,0.868731476,8,8.5,1.46,604748,poor,0.248403775,United Kingdom,0.561007204,3.8,British,06/08/1956,bachelor,4
911,Francesca,Stewart,1,NW3 C5F,07700 900174,ZZ 361993 T,80315540,B+,"(50, 55]",Camden,73.1,0.035190399,0.346939026,0.368107695,3,409.5,1.74,833803,good,0.52243263,United Kingdom,0.036589296,4.4,British,26/09/1956,other,2
912,Brenda,Thomas,1,CB1 VSL,07700 900337,ZZ 27 18 47 T,62224497,A+,"(55, 60]",Cambridge,35.2,0.846606842,0.511478947,0.004941778,7,312.1,1.85,290712,good,0.714818834,United Kingdom,0.152693485,6.7,Other Asian Background,29/03/2001,bachelor,1
913,Gordon,Johnson,1,PO1 JZD,+447700 900 381,ZZ 86 85 85 T,107573294,O+,"(45, 50]",Portsmouth,56.7,0.819799409,0.369784774,0.993640907,43,475.5,1.87,816712,poor,0.046502021,United Kingdom,0.424158039,3.1,Other White Background,17/02/1980,bachelor,5
914,Joan,Pritchard,1,CF12 PLX,+44(0)7700 900 623,ZZ 612671 T,82871901,A-,"(55, 60]",Cardiff,60.9,0.556179274,0.382388548,0.819873255,36,258.6,1.44,159234,poor,0.504201502,United Kingdom,0.540167656,5.9,Caribbean,01/07/2001,secondary,1
915,Ross,Brown,0,L2 7M1,(07700) 900 191,ZZ506068T,99900030,A+,"(50, 55]",Liverpool,96,0.38284191,0.575229896,0.774089988,25,223.4,1.74,687178,moderate,0.058935056,United Kingdom,0.942686081,7.5,White and Asian,26/04/1988,secondary,3
916,Amanda,Morgan,0,BN1 SRL,+44(0)7700900957,ZZ868644T,114291051,O+,"(55, 60]",Brighton,92.5,0.370664851,0.372531404,0.822067785,12,466.4,1.42,802048,moderate,0.831313805,United Kingdom,0.614583226,9,Pakistanti,24/01/1998,secondary,4
917,Bethan,Harding,1,BT34 X3Y,4.48E+11,ZZ 00 05 58 T,113827785,A+,"(45, 50]",Newry,48.4,0.015207306,0.883026507,0.176153353,20,228.2,1.54,834337,moderate,0.656753009,United Kingdom,0.582971991,8.3,Other White Background,17/06/1975,secondary,3
918,Suzanne,Long,1,BN3 S2G,+447700 900 799,ZZ 898642 T,119146460,O+,"(45, 50]",Brighton,88.5,0.304367375,0.385109943,0.578803253,26,169.4,1.84,171074,moderate,0.089708888,United Kingdom,0.268996964,7,Other Black Background,29/06/1988,other,2
919,Oliver,Griffiths,0,NW2 WSI,+447700 900281,ZZ 961237 T,76042681,A+,"(45, 50]",Brent,58.4,0.47346062,0.961484117,0.55059117,9,129.8,1.42,719745,poor,0.940462413,United Kingdom,0.538559599,9.8,Chinese,31/05/1973,bachelor,5
920,Ashley,Clarke,0,M2 PAV,07700 900568,ZZ 11 13 67 T,29708228,A+,"(40, 45]",Manchester,35.9,0.72400761,0.601756731,0.161329061,47,334.9,1.69,132201,moderate,0.028626062,United Kingdom,0.718977372,2.8,African,03/06/1976,masters,4
921,Marie,May,1,W8 O8T,(07700) 900345,ZZ 737026 T,102855881,A+,"(45, 50]",Greenwich,40.3,0.826433906,0.983497253,0.926637334,29,28.3,1.59,337981,poor,0.410701051,United Kingdom,0.710036684,3.7,White and Black African,28/08/1978,bachelor,3
922,Fiona,Byrne,1,G1 3GN,07700 900 338,ZZ 73 41 11 T,12836398,A+,"(40, 45]",Glasgow,75.8,0.849712628,0.632171844,0.834232014,42,180.6,1.95,484042,good,0.429954736,United Kingdom,0.043977533,3.9,Other Asian Background,21/07/1981,secondary,3
923,Kimberley,Andrews,1,W1 NS1,(07700) 900517,ZZ574843T,82148919,A+,"(50, 55]",City of Westminster,85.8,0.154689615,0.857155204,0.594589826,21,36.4,1.42,444863,poor,0.8741171,United Kingdom,0.479847355,4,White and Black Caribbean,30/06/1997,masters,1
924,Ann,Smith,0,OX3 0NY,+44(0)7700 900788,ZZ991753T,22106157,A+,"(40, 45]",Oxford,63.8,0.500279377,0.20032083,0.616885674,38,376.8,1.62,574769,poor,0.999265444,United Kingdom,0.669443046,3.6,White and Black African,20/01/1980,masters,3
925,Jessica,Nelson,1,DG2 TIS,(07700)900076,ZZ 99 58 21 T,125885663,O+,"(55, 60]",Dumfries,88.3,0.197663625,0.206195652,0.150169236,4,265.1,1.56,652628,moderate,0.432609459,United Kingdom,0.741477432,4,White and Black African,23/04/1975,secondary,4
926,Laura,Cooper,0,BT49 MBE,(07700)900051,ZZ049274T,123420062,A+,"(40, 45]",Derry/Londonderry,85.1,0.254662593,0.659265671,0.770583666,32,75,1.86,601068,good,0.51367912,United Kingdom,0.58260016,6.1,White and Black African,28/12/1998,masters,1
927,Alex,Williams,1,NW1 OCP,7700900816,ZZ553159T,31431062,O+,"(50, 55]",Camden,81.2,0.472221257,0.14375478,0.833387154,20,87.4,1.65,299190,poor,0.236350913,United Kingdom,0.272267081,2,Other Ethnic Group,28/04/1996,secondary,4
928,Sian,Carter,0,SE14 7CT,07700 900966,ZZ 977659 T,71380513,A+,"(50, 55]",Wandsworth,43.7,0.643148942,0.247317622,0.902812852,29,80.7,1.88,532337,poor,0.808372593,United Kingdom,0.366023718,1.8,Other Asian Background,09/09/1974,masters,4
929,Louis,Hughes,1,BS2 ZKB,4.48E+11,ZZ 19 05 25 T,98467778,A+,"(50, 55]",Bristol,83.4,0.808202501,0.169974855,0.213627323,6,133.9,1.73,389397,moderate,0.095667138,United Kingdom,0.796003511,0.7,Indian,17/02/1978,other,4
930,Nicole,Abbott,1,N9 QO9,07700 900 614,ZZ 725522 T,52507166,O-,"(50, 55]",Haringey,40,0.317373803,0.841418779,0.552773983,5,463.1,1.51,254366,poor,0.840763698,United Kingdom,0.415669189,0.1,African,21/03/1974,secondary,3
931,Amber,Jones,1,SW6 ZWB,+44(0)7700 900214,ZZ 954868 T,85789728,O+,"(55, 60]",Hammersmith and Fulham,96.2,0.938940029,0.724826948,0.173864335,35,268.2,1.69,373923,poor,0.299325532,United Kingdom,0.012592035,4.4,Caribbean,26/05/1980,secondary,5
932,Kenneth,Jones,0,BT29 0ZY,4.48E+11,ZZ 957501 T,49016437,O+,"(50, 55]",Lisburn,90.9,0.538418983,0.22837301,0.361426724,41,292.2,1.8,276730,poor,0.049483736,United Kingdom,0.707047824,8.4,White and Black Caribbean,29/07/1967,secondary,1
933,Kirsty,Garner,0,PH1 5B6,07700 900059,ZZ553924T,20739474,O+,"(45, 50]",Perth,85.1,0.077114152,0.446732888,0.093889554,34,358.9,1.99,267387,poor,0.287465873,United Kingdom,0.450385974,4,Bangladeshi,25/11/1978,secondary,4
934,Mohamed,Lowe,1,NE1 9JB,07700 900131,ZZ 96 80 35 T,30168051,O-,"(45, 50]",Newcastle upon Tyne,61.9,0.03437567,0.594637017,0.419408489,33,338.9,1.49,494168,moderate,0.84912888,United Kingdom,0.624312937,4.8,Irish,22/03/1976,secondary,2
935,Jean,Nicholls,0,SO15 JZB,(07700)900834,ZZ785589T,129754305,O+,"(50, 55]",Southampton,81.9,0.981684007,0.147932676,0.76393169,3,484.6,1.47,529272,moderate,0.993164468,United Kingdom,0.125534821,0.9,Other Black Background,22/08/1957,secondary,1
936,Jane,Johnson,0,TW10 VPF,4.48E+11,ZZ 47 77 65 T,105582614,O-,"(50, 55]",Brent,77.3,0.839827027,0.20178165,0.986378694,49,154.7,1.84,378434,moderate,0.693137786,United Kingdom,0.002655763,8.9,African,31/07/1963,secondary,3
937,Simon,Fox,0,W6 BTA,07700 900498,ZZ152530T,106611694,A+,"(50, 55]",Greenwich,95.1,0.337771856,0.459708185,0.089066876,43,371.3,1.51,663715,moderate,0.839473186,United Kingdom,0.372771448,4.9,White and Asian,28/01/1961,secondary,3
938,Iain,Moore,0,PO2 KHR,+44(0)7700900454,ZZ 821710 T,129354297,B+,"(50, 55]",Portsmouth,52,0.768575735,0.802653503,0.017744055,36,424.4,1.89,835531,poor,0.660845944,United Kingdom,0.245472482,8,Indian,27/12/1955,secondary,4
939,Peter,Brookes,1,NE3 T6X,07700 900465,ZZ517176T,14522969,O+,"(45, 50]",Newcastle upon Tyne,75.2,0.898322531,0.121875356,0.013934591,49,268.4,1.43,460096,poor,0.215901731,United Kingdom,0.43217114,1.4,White and Asian,19/07/1956,bachelor,2
940,Georgia,Moore,1,N22 2XB,+447700 900 439,ZZ 500024 T,123221779,A+,"(40, 45]",Haringey,71.9,0.412661659,0.735551953,0.541171245,46,263,1.93,464036,moderate,0.804051559,United Kingdom,0.829497139,2,Other White Background,11/08/1965,secondary,4
941,Nathan,Bailey,0,DG3 7Q2,4.48E+11,ZZ 43 75 46 T,102165872,A+,"(55, 60]",Dumfries,74.5,0.625640466,0.774636258,0.258724979,46,317.4,1.96,275398,poor,0.51101497,United Kingdom,0.444038983,3.7,Other Black Background,01/08/1974,secondary,4
942,Alice,Evans,0,NW2 P8O,+447700 900 360,ZZ 64 30 09 T,37923956,O+,"(45, 50]",Brent,68,0.292118397,0.568586788,0.765455608,39,335.2,1.51,799990,poor,0.763525404,United Kingdom,0.710571591,3,White and Black African,10/01/1993,masters,3
943,Lucy,Parker,0,NG1 M5P,+44(0)7700 900 029,ZZ 279318 T,77635424,O-,"(45, 50]",Nottingham,54.1,0.689330187,0.476137599,0.949657129,38,359.9,1.72,505477,moderate,0.144165486,United Kingdom,0.433698966,7.9,Other Black Background,09/03/1980,secondary,2
944,Liam,Johnson,1,BT29 CIQ,(07700) 900765,ZZ916852T,42215921,A+,"(40, 45]",Lisburn,79.8,0.097753731,0.119478341,0.331469602,31,355.9,1.47,707041,poor,0.3138759,United Kingdom,0.447426367,6.8,Other White Background,01/07/1965,secondary,3
945,Jonathan,Baker,0,N9 YSG,(07700) 900847,ZZ 49 87 48 T,77531117,A-,"(50, 55]",Haringey,86.3,0.048930136,0.041341436,0.664383991,27,73.8,1.52,604573,good,0.775964329,United Kingdom,0.006190433,3.1,Other Mixed Background,04/05/1968,bachelor,3
946,Joyce,Abbott,0,BT47 5X2,07700 900 608,ZZ 539387 T,21028854,B+,"(45, 50]",Derry/Londonderry,81.4,0.266285907,0.764327042,0.374714771,26,141.5,1.56,823839,moderate,0.351892769,United Kingdom,0.35491399,5.1,White and Black Caribbean,23/05/1981,secondary,1
947,Gavin,Kay,0,N1 3UL,+44(0)7700900206,ZZ 131934 T,52176102,A+,"(40, 45]",Islington,66.1,0.699150022,0.575392071,0.501482956,9,202,1.47,400755,moderate,0.087717708,United Kingdom,0.439754621,2.6,African,14/02/1973,primary,2
948,Denis,Scott,0,W1 IEU,4.48E+11,ZZ 43 26 92 T,63805666,A+,"(50, 55]",City of Westminster,87.7,0.082829769,0.986026732,0.278876235,19,338.7,1.75,495053,moderate,0.375943755,United Kingdom,0.000344251,1.8,Chinese,18/07/1987,bachelor,1
949,Gareth,Yates,0,SE11 CEF,07700 900 413,ZZ 500194 T,104682764,O+,"(50, 55]",Lewisham,68.9,0.593293037,0.436731137,0.743270072,15,147.5,1.68,403480,moderate,0.439149523,United Kingdom,0.953983531,4.9,Other Mixed Background,31/08/1963,bachelor,5
